Type,Make,Variant,Length,GeoRegion,CRS,Price,Year
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Caribbean,Guadeloupe,205124,2009
catamarans,Nautitech,40.2,39.0,Caribbean,Martinique,194422,2009
catamarans,Nautitech,40.2,39.0,Caribbean,Martinique,194200,2009
catamarans,Fountaine Pajot,Lipari 41,40.0,Caribbean,Belize,194008,2009
catamarans,Lagoon,420,41.0,USA,Florida,309000,2009
catamarans,Lagoon,420,41.0,USA,Florida,280000,2009
catamarans,Lagoon,420,41.0,USA,Florida,280000,2009
catamarans,Broadblue,415,42.0,Europe,Spain,364170,2009
catamarans,Broadblue,415,42.0,Europe,Spain,363802,2009
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Saint-Martin,329000,2009
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Antigua and Barbuda,327712,2009
catamarans,Fountaine Pajot,Orana 44,43.0,USA,Florida,300000,2009
catamarans,Lagoon,440,44.6,Europe,Croatia,435736,2009
catamarans,Lagoon,440,44.6,Europe,Croatia,347755,2009
catamarans,Lagoon,440,44.6,USA,Maryland,525000,2009
catamarans,Leopard,46,46.0,Europe,Italy,339514,2009
catamarans,Nautitech,47,47.0,Caribbean,Antigua and Barbuda,364000,2009
catamarans,Fountaine Pajot,Salina 48,47.0,Caribbean,Martinique,314925,2009
catamarans,Fountaine Pajot,Salina 48,47.0,Europe,Croatia,315454,2009
catamarans,Lagoon,500,51.0,Europe,Greece,546187,2009
catamarans,Lagoon,500,51.0,Europe,Greece,521912,2009
catamarans,Lagoon,500,51.0,Europe,Greece,503208,2009
catamarans,Lagoon,500,51.0,USA,Florida,425000,2009
catamarans,Leopard,38,37.5,Caribbean,British Virgin Islands,185000,2010
catamarans,Seawind,1160,38.0,USA,Florida,329950,2010
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,297709,2010
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,297369,2010
catamarans,Lagoon,400 Owners Version,39.0,Caribbean,Belize,285000,2010
catamarans,Lagoon,400,39.0,Caribbean,Netherlands Antilles,275000,2010
catamarans,Lagoon,400,39.0,Caribbean,British Virgin Islands,195000,2010
catamarans,Lagoon,400,39.0,Europe,Turkey,279380,2010
catamarans,Lagoon,400,39.0,Europe,Turkey,279162,2010
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Portugal,278887,2010
catamarans,Lagoon,400,39.0,Europe,Greece,267233,2010
catamarans,Lagoon,400,39.0,Europe,Greece,267025,2010
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,France,218882,2010
catamarans,Lagoon,400,39.0,Europe,Croatia,217486,2010
catamarans,Lagoon,400,39.0,Europe,Croatia,217261,2010
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,France,205506,2010
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,France,205284,2010
catamarans,Lagoon,421,42.0,Europe,Turkey,437734,2010
catamarans,Lagoon,421,42.0,Europe,Italy,327968,2010
catamarans,Lagoon,421,42.0,Europe,Italy,327712,2010
catamarans,Lagoon,421,42.0,Europe,Greece,285231,2010
catamarans,Fountaine Pajot,Orana 44,43.0,USA,Florida,390000,2010
catamarans,Nautitech,441,44.0,Caribbean,Martinique,346188,2010
catamarans,Nautitech,441,44.0,Caribbean,Martinique,345919,2010
catamarans,Nautitech,441,44.0,Caribbean,Martinique,291527,2010
catamarans,Nautitech,441,44.0,Caribbean,Martinique,291300,2010
catamarans,Nautitech,441,44.0,Caribbean,Martinique,282000,2010
catamarans,Nautitech,441,44.0,Caribbean,Guadeloupe,269724,2010
catamarans,Nautitech,442 Owners Version,44.0,Europe,Croatia,437734,2010
catamarans,Nautitech,442 Owners Version,44.0,Europe,Croatia,437231,2010
catamarans,Antares,44i,44.0,USA,Florida,525000,2010
catamarans,Antares,44i,44.0,USA,Florida,495000,2010
catamarans,Lagoon,440,44.6,Caribbean,Guadeloupe,380000,2010
catamarans,Lagoon,440,44.6,Caribbean,Saint-Martin,345000,2010
catamarans,Lagoon,440,44.6,Caribbean,Sint Maarten (Dutch part),345000,2010
catamarans,Lagoon,440,44.6,Europe,Spain,424812,2010
catamarans,Lagoon,440,45.8,Europe,France,479431,2010
catamarans,Leopard,46,46.0,Caribbean,Saint-Martin,415000,2010
catamarans,Leopard,46,46.0,Caribbean,Grenada,335000,2010
catamarans,Catana,47,47.0,Caribbean,Martinique,546813,2010
catamarans,Catana,47,47.0,Caribbean,Martinique,545648,2010
catamarans,Chris White,Atlantic 48,48.7,USA,Washington,565000,2010
catamarans,Outremer,49,49.0,Europe,France,763449,2010
catamarans,Voyage Yachts,500 Owner's Version,50.0,USA,Florida,595000,2010
catamarans,Lagoon,500,51.0,Europe,Croatia,721467,2010
catamarans,Lagoon,500,51.0,Europe,Turkey,589128,2010
catamarans,Lagoon,500,51.0,Europe,Turkey,588087,2010
catamarans,Lagoon,500,51.0,Europe,Croatia,576531,2010
catamarans,Lagoon,500,51.0,Europe,Croatia,575961,2010
catamarans,Leopard,39,37.5,USA,Florida,339000,2011
catamarans,Leopard,39,37.5,USA,Florida,339000,2011
catamarans,Lagoon,380,38.0,Europe,Greece,236447,2011
catamarans,Broadblue,385,38.7,Caribbean,Grenada,210000,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,218725,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Italy,346563,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Malta,302787,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Turkey,267522,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Turkey,266761,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Turkey,266761,2011
catamarans,Lagoon,400,39.0,Europe,Croatia,264804,2011
catamarans,Lagoon,400,39.0,Europe,Croatia,264597,2011
catamarans,Lagoon,400,39.0,Europe,Croatia,217486,2011
catamarans,Lagoon,400,39.0,Europe,Croatia,217261,2011
catamarans,Lagoon,400,39.0,Europe,Croatia,206095,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Croatia,194562,2011
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Croatia,169026,2011
catamarans,Lagoon,421,42.0,Europe,Portugal,333781,2011
catamarans,Lagoon,421,42.0,Europe,Italy,297902,2011
catamarans,Leopard,44,42.5,Caribbean,U.S. Virgin Islands,339000,2011
catamarans,Leopard,44,42.5,Caribbean,Saint Kitts and Nevis,339000,2011
catamarans,Leopard,44,42.5,Caribbean,U.S. Virgin Islands,339000,2011
catamarans,Leopard,44,42.5,Caribbean,Saint Kitts and Nevis,339000,2011
catamarans,Lagoon,42 Owners Version,42.5,Europe,Portugal,325000,2011
catamarans,Lagoon,42 Owners Version,42.5,Europe,Portugal,325000,2011
catamarans,Leopard,44,42.5,USA,Florida,459000,2011
catamarans,Leopard,44,42.5,USA,Florida,459000,2011
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,Turkey,339850,2011
catamarans,Nautitech,441,44.0,Caribbean,Martinique,279162,2011
catamarans,Nautitech,441,44.0,Caribbean,Guadeloupe,255086,2011
catamarans,Nautitech,441,44.0,Caribbean,Guadeloupe,254887,2011
catamarans,Lagoon,450,45.8,Caribbean,U.S. Virgin Islands,475000,2011
catamarans,Lagoon,450,45.8,Europe,France,533522,2011
catamarans,Lagoon,450,45.8,Europe,Greece,516246,2011
catamarans,Lagoon,450,45.8,Europe,Greece,515844,2011
catamarans,Lagoon,450,45.8,Europe,France,510725,2011
catamarans,Lagoon,450,45.8,Europe,France,510302,2011
catamarans,Lagoon,450,45.8,Europe,France,510172,2011
catamarans,Lagoon,450,45.8,Europe,Malta,479431,2011
catamarans,Lagoon,450,45.8,Europe,Greece,472895,2011
catamarans,Lagoon,450F,45.8,Europe,Turkey,462084,2011
catamarans,Lagoon,450,45.8,Europe,Greece,448644,2011
catamarans,Lagoon,450,45.8,Europe,Greece,407335,2011
catamarans,Lagoon,450,45.8,Europe,Italy,389097,2011
catamarans,Lagoon,450F,45.8,USA,Florida,499000,2011
catamarans,Lagoon,450F,45.8,USA,Florida,499000,2011
catamarans,Leopard,46,46.0,Caribbean,British Virgin Islands,126000,2011
catamarans,Leopard,46,46.0,USA,Florida,480000,2011
catamarans,Fountaine Pajot,Salina 48,47.0,Caribbean,Panama,450000,2011
catamarans,Outremer,49,49.0,Caribbean,Grenada,601884,2011
catamarans,Outremer,49,49.0,Europe,France,812664,2011
catamarans,Outremer,49,49.0,Europe,France,811999,2011
catamarans,Lagoon,500,51.0,Caribbean,U.S. Virgin Islands,499000,2011
catamarans,Lagoon,500,51.0,Caribbean,U.S. Virgin Islands,443813,2011
catamarans,Lagoon,380,38.0,USA,New York,292000,2012
catamarans,Lagoon,39,38.4,Europe,Italy,310061,2012
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Guatemala,315000,2012
catamarans,Lagoon,400,39.0,Caribbean,Martinique,241298,2012
catamarans,Lagoon,400,39.0,Caribbean,Martinique,237000,2012
catamarans,Lagoon,400,39.0,Caribbean,Martinique,234000,2012
catamarans,Lagoon,400,39.0,Europe,Portugal,315575,2012
catamarans,Lagoon,400,39.0,Europe,Greece,291300,2012
catamarans,Lagoon,400,39.0,Europe,Greece,279162,2012
catamarans,Lagoon,400,39.0,Europe,Croatia,241786,2012
catamarans,Lagoon,400,39.0,Europe,Croatia,241536,2012
catamarans,Lagoon,400,39.0,Europe,Croatia,241536,2012
catamarans,Lagoon,400,39.0,Europe,Sweden,236681,2012
catamarans,Alliaura,Feeling 39 DI,39.0,Europe,Netherlands,229578,2012
catamarans,Lagoon,400,39.0,Europe,Croatia,218639,2012
catamarans,Lagoon,421,41.0,Europe,Italy,369828,2012
catamarans,Leopard,44,42.5,Caribbean,British Virgin Islands,350000,2012
catamarans,Leopard,44,42.5,Caribbean,British Virgin Islands,350000,2012
catamarans,Leopard,44,42.5,Caribbean,British Virgin Islands,315000,2012
catamarans,Leopard,44,42.5,Europe,Greece,273094,2012
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,France,520699,2012
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,Greece,449893,2012
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,Greece,449438,2012
catamarans,Antares,44i,44.0,USA,Florida,749000,2012
catamarans,Lagoon,450,45.8,Caribbean,Martinique,442581,2012
catamarans,Lagoon,450F,45.8,Caribbean,Martinique,435736,2012
catamarans,Lagoon,450,45.8,Caribbean,Martinique,435020,2012
catamarans,Lagoon,450,45.8,Caribbean,Martinique,434093,2012
catamarans,Lagoon,450,45.8,Caribbean,Belize,400142,2012
catamarans,Lagoon,450,45.8,Europe,Italy,486371,2012
catamarans,Lagoon,450,45.8,Europe,Greece,486249,2012
catamarans,Lagoon,450,45.8,Europe,Italy,474211,2012
catamarans,Lagoon,450,45.8,Europe,Italy,473362,2012
catamarans,Lagoon,450,45.8,Europe,France,472895,2012
catamarans,Lagoon,450,45.8,Europe,Italy,449438,2012
catamarans,Lagoon,450,45.8,Europe,Italy,449087,2012
catamarans,Lagoon,450,45.8,Europe,Italy,448644,2012
catamarans,Lagoon,450,45.8,Europe,France,411782,2012
catamarans,Lagoon,450,45.8,Europe,France,411461,2012
catamarans,Lagoon,450,45.8,Europe,Greece,400850,2012
catamarans,Lagoon,450,45.8,Europe,Greece,400537,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,398420,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,398420,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,398110,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,397717,2012
catamarans,Lagoon,450,45.8,Europe,Greece,388802,2012
catamarans,Lagoon,450,45.8,Europe,Greece,388016,2012
catamarans,Lagoon,450,45.8,Europe,Italy,376937,2012
catamarans,Lagoon,450,45.8,Europe,Italy,376937,2012
catamarans,Lagoon,450,45.8,Europe,Italy,376556,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,364778,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,364501,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,363587,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,362911,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,339267,2012
catamarans,Lagoon,450,45.8,Europe,Croatia,338302,2012
catamarans,Lagoon,450,45.8,USA,Florida,459950,2012
catamarans,Fountaine Pajot,Salina 48,47.0,Caribbean,Panama,249000,2012
catamarans,Fountaine Pajot,Salina 48,47.0,Europe,France,358056,2012
catamarans,Lagoon,500,51.0,Caribbean,Antigua and Barbuda,499000,2012
catamarans,Lagoon,500,51.0,Caribbean,Puerto Rico,499000,2012
catamarans,Lagoon,500,51.0,Caribbean,Netherlands Antilles,465000,2012
catamarans,Voyage Yachts,Voyage 520 DC,52.0,Caribbean,Barbados,675000,2012
catamarans,Nautitech,542,53.5,Europe,Spain,790352,2012
catamarans,Leopard,39,37.5,Europe,Turkey,364424,2013
catamarans,Leopard,39,37.5,Europe,Turkey,364125,2013
catamarans,Lagoon,39,38.4,Europe,Cyprus,303982,2013
catamarans,Lagoon,39,38.4,Europe,Cyprus,303437,2013
catamarans,Lagoon,39,38.4,Europe,Italy,297369,2013
catamarans,Lagoon,400 S2,39.0,Caribbean,Martinique,285558,2013
catamarans,Lagoon,400,39.0,Caribbean,Guadeloupe,278887,2013
catamarans,Lagoon,400,39.0,Caribbean,British Virgin Islands,240000,2013
catamarans,Lagoon,400,39.0,Europe,Italy,388400,2013
catamarans,Lagoon,400,39.0,Europe,Italy,388400,2013
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Croatia,342763,2013
catamarans,Lagoon,400 S2,39.0,Europe,Croatia,340115,2013
catamarans,Lagoon,400,39.0,Europe,Croatia,339850,2013
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,France,328323,2013
catamarans,Lagoon,400,39.0,Europe,Greece,321895,2013
catamarans,Lagoon,400,39.0,Europe,Greece,321644,2013
catamarans,Lagoon,400 S2,39.0,Europe,Croatia,267197,2013
catamarans,Lagoon,400,39.0,Europe,Croatia,267025,2013
catamarans,Lagoon,400,39.0,Europe,Croatia,267025,2013
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Croatia,265811,2013
catamarans,Lagoon,400,39.0,Europe,Croatia,242507,2013
catamarans,Dolphin Ocema,Ocema 42,41.0,Europe,Portugal,273584,2013
catamarans,Lagoon,421,42.0,Europe,Greece,423599,2013
catamarans,Lagoon,421,42.0,Europe,Turkey,380579,2013
catamarans,Dolphin Ocema,Ocema 42,42.0,Europe,Portugal,229900,2013
catamarans,Leopard,44,42.5,Europe,Greece,302766,2013
catamarans,Leopard,44,42.5,Europe,Greece,290606,2013
catamarans,Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,362911,2013
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,Italy,534050,2013
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,Greece,479824,2013
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,Greece,443382,2013
catamarans,Fountaine Pajot,Helia 44,43.6,Europe,Greece,443019,2013
catamarans,Lagoon,450,44.6,Europe,Greece,424206,2013
catamarans,Lagoon,450,45.8,Caribbean,Panama,540000,2013
catamarans,Lagoon,450,45.8,Caribbean,British Virgin Islands,450000,2013
catamarans,Lagoon,450F,45.8,Caribbean,British Virgin Islands,449000,2013
catamarans,Lagoon,450F,45.8,Caribbean,Martinique,435306,2013
catamarans,Lagoon,450,45.8,Caribbean,Bahamas,369000,2013
catamarans,Lagoon,450,45.8,Caribbean,Martinique,358056,2013
catamarans,Lagoon,450F,45.8,Caribbean,Martinique,347000,2013
catamarans,Lagoon,450,45.8,Caribbean,Martinique,345000,2013
catamarans,Lagoon,450,45.8,Caribbean,Martinique,345000,2013
catamarans,Lagoon,450F,45.8,Europe,Croatia,618603,2013
catamarans,Lagoon,450,45.8,Europe,Turkey,534050,2013
catamarans,Lagoon,450,45.8,Europe,Greece,528393,2013
catamarans,Lagoon,450,45.8,Europe,Greece,527981,2013
catamarans,Lagoon,450,45.8,Europe,Turkey,521105,2013
catamarans,Lagoon,450,45.8,Europe,Turkey,520184,2013
catamarans,Lagoon,450,45.8,Europe,Spain,516246,2013
catamarans,Lagoon,450,45.8,Europe,Spain,515844,2013
catamarans,Lagoon,450 Owners Version,45.8,Europe,Greece,504610,2013
catamarans,Lagoon,450F,45.8,Europe,France,462084,2013
catamarans,Lagoon,450,45.8,Europe,Italy,461702,2013
catamarans,Lagoon,450,45.8,Europe,Croatia,445907,2013
catamarans,Lagoon,450,45.8,Europe,Croatia,445006,2013
catamarans,Lagoon,450,45.8,Europe,Greece,424536,2013
catamarans,Lagoon,450,45.8,Europe,Greece,419177,2013
catamarans,Lagoon,450,45.8,Europe,Greece,418330,2013
catamarans,Lagoon,450,45.8,Europe,France,400850,2013
catamarans,Lagoon,450,45.8,Europe,Croatia,400850,2013
catamarans,Lagoon,450,45.8,Europe,France,400537,2013
catamarans,Lagoon,450,45.8,Europe,Croatia,400537,2013
catamarans,Lagoon,450,45.8,Europe,Greece,383017,2013
catamarans,Lagoon,450,45.8,Europe,Greece,382727,2013
catamarans,Lagoon,450,45.8,Europe,Croatia,376556,2013
catamarans,Lagoon,450,45.8,Europe,Croatia,376262,2013
catamarans,Lagoon,450,45.8,USA,Florida,510000,2013
catamarans,Fountaine Pajot,Salina 48,47.0,Europe,France,473732,2013
catamarans,Fountaine Pajot,Salina 48,47.0,Europe,France,473362,2013
catamarans,Fountaine Pajot,Salina 48,47.0,Europe,France,473362,2013
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,479000,2013
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,449000,2013
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,449000,2013
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,419000,2013
catamarans,Lagoon,52,52.0,Caribbean,Martinique,838446,2013
catamarans,Lagoon,52,52.0,Caribbean,Martinique,836660,2013
catamarans,Lagoon,52F,52.0,Europe,Greece,947207,2013
catamarans,Lagoon,52F,52.0,Europe,Greece,946725,2013
catamarans,Lagoon,52,52.0,Europe,Greece,851149,2013
catamarans,Lagoon,52,52.0,Europe,Croatia,802512,2013
catamarans,Lagoon,52,52.0,Europe,Croatia,802512,2013
catamarans,Lagoon,52F,52.0,Europe,Greece,789136,2013
catamarans,Lagoon,52,52.0,USA,Florida,759000,2013
catamarans,Nautitech,542,53.5,Caribbean,Saint-Martin,795000,2013
catamarans,Leopard,39,37.5,Caribbean,Belize,245000,2014
catamarans,Leopard,39,37.5,Caribbean,British Virgin Islands,110000,2014
catamarans,Leopard,39,37.5,Caribbean,British Virgin Islands,105000,2014
catamarans,Lagoon,380 Owners Version,38.0,Caribbean,Grenada,303138,2014
catamarans,Lagoon,380,38.0,Caribbean,Martinique,255984,2014
catamarans,Lagoon,380,38.0,Caribbean,British Virgin Islands,229000,2014
catamarans,Lagoon,380 S2,38.0,Caribbean,Martinique,218725,2014
catamarans,Lagoon,380,38.0,Caribbean,Martinique,218259,2014
catamarans,Lagoon,380,38.0,Caribbean,Martinique,217261,2014
catamarans,Lagoon,39,38.0,USA,Florida,264000,2014
catamarans,Lagoon,39,38.4,Europe,Greece,388554,2014
catamarans,Lagoon,39,38.4,Europe,France,334042,2014
catamarans,Lagoon,39,38.4,Europe,Portugal,327968,2014
catamarans,Lagoon,39,38.4,Europe,Portugal,327712,2014
catamarans,Lagoon,39,38.4,Europe,Turkey,315263,2014
catamarans,Lagoon,39,38.4,Europe,Croatia,260208,2014
catamarans,Lagoon,39,38.4,Europe,Spain,241536,2014
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Grenada,345000,2014
catamarans,Lagoon,400,39.0,Caribbean,Guadeloupe,269000,2014
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,235251,2014
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,234982,2014
catamarans,Lagoon,400,39.0,Europe,Greece,361697,2014
catamarans,Lagoon,400,39.0,Europe,Greece,358056,2014
catamarans,Lagoon,400 S2,39.0,Europe,Greece,333996,2014
catamarans,Lagoon,400,39.0,Europe,Greece,333781,2014
catamarans,Lagoon,400,39.0,Europe,Greece,333781,2014
catamarans,Lagoon,400 S2,39.0,Europe,Greece,327923,2014
catamarans,Lagoon,400 S2,39.0,Europe,Greece,327923,2014
catamarans,Lagoon,400 S2,39.0,Europe,Malta,327923,2014
catamarans,Lagoon,400 S2,39.0,Europe,Greece,327923,2014
catamarans,Lagoon,400 S2,39.0,Europe,Greece,327923,2014
catamarans,Lagoon,400,39.0,Europe,Greece,327712,2014
catamarans,Lagoon,400,39.0,Europe,Greece,327712,2014
catamarans,Lagoon,400,39.0,Europe,Malta,327712,2014
catamarans,Lagoon,400,39.0,Europe,Greece,327712,2014
catamarans,Lagoon,400,39.0,Europe,Greece,327712,2014
catamarans,Lagoon,400,39.0,Europe,Greece,327712,2014
catamarans,Lagoon,400,39.0,Europe,France,321644,2014
catamarans,Lagoon,400 S2,39.0,Europe,France,315778,2014
catamarans,Lagoon,400 S2,39.0,Europe,France,315778,2014
catamarans,Lagoon,400,39.0,Europe,France,315575,2014
catamarans,Lagoon,400,39.0,Europe,France,315575,2014
catamarans,Lagoon,400,39.0,Europe,France,315575,2014
catamarans,Lagoon,400,39.0,Europe,Greece,309506,2014
catamarans,Fountaine Pajot,Lipari 41,39.0,Europe,Italy,267522,2014
catamarans,Nautitech,40 Open,39.5,Caribbean,Guadeloupe,291300,2014
catamarans,Lagoon,421,42.0,Caribbean,Mexico,440000,2014
catamarans,Lagoon,421,42.0,Europe,Greece,352619,2014
catamarans,Lagoon,421,42.0,Europe,Greece,352214,2014
catamarans,Lagoon,421,42.0,Europe,Greece,320000,2014
catamarans,Lagoon,421,42.0,Europe,Greece,320000,2014
catamarans,Leopard,44,42.5,Europe,Croatia,363145,2014
catamarans,Leopard,44,42.5,Europe,Croatia,362911,2014
catamarans,Leopard,44,42.5,Europe,Greece,314925,2014
catamarans,Fountaine Pajot,Helia 44,43.6,USA,Florida,535000,2014
catamarans,Lagoon,450,44.6,Europe,Italy,424812,2014
catamarans,Lagoon,450F,45.8,Caribbean,British Virgin Islands,469000,2014
catamarans,Lagoon,450,45.8,Caribbean,Antigua and Barbuda,449000,2014
catamarans,Lagoon,450F,45.8,Caribbean,Martinique,400866,2014
catamarans,Lagoon,450F,45.8,Caribbean,Martinique,400537,2014
catamarans,Lagoon,450,45.8,Caribbean,Martinique,400142,2014
catamarans,Lagoon,450F,45.8,Caribbean,Martinique,400142,2014
catamarans,Lagoon,450,45.8,Caribbean,British Virgin Islands,400142,2014
catamarans,Lagoon,450F,45.8,Caribbean,Guadeloupe,399324,2014
catamarans,Lagoon,450,45.8,Europe,Greece,557773,2014
catamarans,Lagoon,450,45.8,Europe,Greece,557773,2014
catamarans,Lagoon,450,45.8,Europe,Croatia,546539,2014
catamarans,Lagoon,450,45.8,Europe,Croatia,545648,2014
catamarans,Lagoon,450,45.8,Europe,Greece,522319,2014
catamarans,Lagoon,450,45.8,Europe,Greece,521397,2014
catamarans,Lagoon,450,45.8,Europe,France,518675,2014
catamarans,Lagoon,450,45.8,Europe,France,517759,2014
catamarans,Lagoon,450F,45.8,Europe,Greece,510689,2014
catamarans,Lagoon,450F,45.8,Europe,Greece,510302,2014
catamarans,Lagoon,450,45.8,Europe,Greece,498530,2014
catamarans,Lagoon,450,45.8,Europe,Greece,497146,2014
catamarans,Lagoon,450,45.8,Europe,Croatia,484598,2014
catamarans,Lagoon,450,45.8,Europe,Croatia,483808,2014
catamarans,Lagoon,450,45.8,Europe,Croatia,472420,2014
catamarans,Lagoon,450,45.8,Europe,Croatia,472029,2014
catamarans,Lagoon,450,45.8,Europe,Turkey,462000,2014
catamarans,Lagoon,450,45.8,Europe,Italy,424393,2014
catamarans,Lagoon,450 Owners Version,45.8,USA,Florida,499000,2014
catamarans,Fountaine Pajot,Salina 48 Evolution,47.0,Caribbean,Martinique,565040,2014
catamarans,Fountaine Pajot,Salina 48,47.0,Caribbean,Martinique,563836,2014
catamarans,Fountaine Pajot,Salina 48,47.0,USA,Florida,485000,2014
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,455000,2014
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,449000,2014
catamarans,Leopard,48,48.0,Caribbean,British Virgin Islands,429000,2014
catamarans,Leopard,48 Crewed Version,48.0,Caribbean,British Virgin Islands,400000,2014
catamarans,Leopard,48,48.0,Europe,Croatia,472149,2014
catamarans,Leopard,48,48.0,Europe,Croatia,472149,2014
catamarans,Fountaine Pajot,SABA 50,49.0,Caribbean,Martinique,589724,2014
catamarans,Fountaine Pajot,SABA 50,49.0,Caribbean,Guadeloupe,571486,2014
catamarans,Lagoon,52F,52.0,Europe,Greece,1033538,2014
catamarans,Lagoon,52,52.0,Europe,Croatia,1003140,2014
catamarans,Lagoon,52,52.0,Europe,Croatia,1003140,2014
catamarans,Lagoon,52,52.0,Europe,Italy,997060,2014
catamarans,Lagoon,52,52.0,Europe,Turkey,972741,2014
catamarans,Lagoon,52,52.0,Europe,France,972741,2014
catamarans,Lagoon,52,52.0,Europe,Croatia,753875,2014
catamarans,Lagoon,52,52.0,USA,Texas,799000,2014
catamarans,Nautitech,542,53.5,Europe,Italy,1185529,2014
catamarans,Privilege,Series 5,56.0,Caribbean,Grenada,899000,2014
catamarans,Leopard,39,37.5,Europe,Croatia,265549,2015
catamarans,Lagoon,380,38.0,Caribbean,Martinique,218259,2015
catamarans,Lagoon,380,38.0,Europe,Italy,242510,2015
catamarans,Lagoon,380,38.0,Europe,Croatia,220078,2015
catamarans,Lagoon,39,38.4,Caribbean,Martinique,333556,2015
catamarans,Lagoon,39,38.4,Caribbean,Martinique,333174,2015
catamarans,Lagoon,39,38.4,Caribbean,Martinique,267025,2015
catamarans,Lagoon,39,38.4,Caribbean,Guadeloupe,265811,2015
catamarans,Lagoon,39,38.4,Europe,Turkey,401256,2015
catamarans,Lagoon,39,38.4,Europe,Spain,334380,2015
catamarans,Lagoon,39,38.4,Europe,France,327389,2015
catamarans,Lagoon,39,38.4,Europe,France,303982,2015
catamarans,Lagoon,39,38.4,Europe,Greece,303982,2015
catamarans,Lagoon,39,38.4,Europe,France,303437,2015
catamarans,Lagoon,39,38.4,Europe,Turkey,279663,2015
catamarans,Lagoon,39,38.4,Europe,France,279380,2015
catamarans,Lagoon,39,38.4,Europe,France,279162,2015
catamarans,Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,267025,2015
catamarans,Leopard,Sunsail 404,39.0,Caribbean,British Virgin Islands,95000,2015
catamarans,Lagoon,400,39.0,Europe,Croatia,338636,2015
catamarans,Lagoon,400,39.0,Europe,Greece,310083,2015
catamarans,Lagoon,400,39.0,Europe,Italy,303674,2015
catamarans,Lagoon,400,39.0,Europe,Italy,303674,2015
catamarans,Lagoon,400,39.0,Europe,Italy,303437,2015
catamarans,Lagoon,400,39.0,Europe,Italy,303437,2015
catamarans,Nautitech,40 Open,39.5,Europe,Greece,418744,2015
catamarans,Nautitech,40 Open,39.5,Europe,France,388400,2015
catamarans,Nautitech,40 Open,39.5,Europe,Spain,382210,2015
catamarans,Nautitech,Open 40,39.5,Europe,Spain,364424,2015
catamarans,Nautitech,40 Open,39.5,Europe,Spain,363765,2015
catamarans,Nautitech,40 Open,39.5,Europe,France,352214,2015
catamarans,Nautitech,40 Open,39.5,Europe,France,351987,2015
catamarans,Nautitech,40 Open,39.5,Europe,Croatia,315575,2015
catamarans,Bali,4.0,40.0,Europe,France,425604,2015
