,Make,Variant,Length,Geo_Region,CRS,Price,Year
1208,Jeanneau,Sun Odyssey 39 DS,39,Europe,Italy,"$139,726",2010
1209,Jeanneau,Sun Odyssey 39i,39,USA,Wisconsin,"$155,900",2010
1210,Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$95,948",2010
1211,Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$115,380",2010
1212,Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$103,275",2010
1213,Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$95,948",2010
1214,Jeanneau,Sun Odyssey 42 DS,42,Europe,Italy,"$163,984",2010
1215,Jeanneau,Sun Odyssey 45 DS,45,Europe,France,"$181,036",2010
1216,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$145,801",2010
1217,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$120,285",2010
1218,Jeanneau,Sun Odyssey 44i,45,USA,Oregon,"$169,000",2010
1219,Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$200,476",2010
1220,Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$194,351",2010
1221,Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$188,326",2010
1222,Jeanneau,Sun Odyssey 44i,45,Europe,United Kingdom,"$239,849",2010
1223,Jeanneau,Sun Odyssey 45 DS,45,Europe,United Kingdom,"$193,199",2010
1224,Jeanneau,Sun Odyssey 45 DS,45,USA,Washington,"$249,000",2010
1225,Jeanneau,Sun Odyssey 50 DS,49,USA,Connecticut,"$285,000",2010
1226,Jeanneau,Sun Odyssey 50 DS,49,Europe,France,"$255,086",2010
1227,Jeanneau,Sun Odyssey 50 DS,49,Europe,Italy,"$236,866",2010
1228,Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,"$334,042",2010
1229,Jeanneau,53,53,Europe,Croatia,"$199,818",2010
1230,Jeanneau,53,53,Europe,Croatia,"$193,144",2010
1231,Jeanneau,Sun Odyssey 53,53,USA,Florida,"$299,000",2010
1232,Jeanneau,53,53,Europe,France,"$218,645",2010
1233,Jeanneau,53,53,Europe,Greece,"$224,719",2010
1234,Jeanneau,53,53,Europe,Greece,"$199,218",2010
1235,Jeanneau,53,53,Europe,Greece,"$199,210",2010
1236,Jeanneau,53,53,Europe,Greece,"$194,359",2010
1237,Jeanneau,53,53,Europe,Greece,"$194,351",2010
1238,Jeanneau,53,53,Europe,Greece,"$188,278",2010
1239,Jeanneau,53,53,Europe,Italy,"$340,069",2010
1240,Jeanneau,53,53,Europe,Portugal,"$255,086",2010
1241,Jeanneau,53,53,Europe,Turkey,"$261,160",2010
1242,Jeanneau,53,53,Europe,Turkey,"$212,580",2010
1243,Jeanneau,53,53,Europe,Turkey,"$212,572",2010
1244,Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Martinique,"$219,940",2010
1245,Malo,40,40,Europe,United Kingdom,"$319,090",2010
1246,Moody,45 DS e,45,Europe,Greece,"$394,776",2010
1247,Moody,45 DS,45,Europe,Spain,"$437,291",2010
1248,Nauticat,441,44,Europe,Norway,"$475,361",2010
1249,Oyster,54,54,USA,Maryland,"$615,000",2010
1250,Salona,44,44,Europe,Croatia,"$156,696",2010
1251,Solaris,One 44,44,Europe,Italy,"$400,850",2010
1252,Solaris,48,48,Europe,Italy,"$388,703",2010
1253,Southerly,38,39,Europe,Jersey,"$279,845",2010
1254,Tartan,4300,43,Europe,Italy,"$321,895",2010
1255,Tartan,4300,43,Europe,Italy,"$303,674",2010
1256,Vismara,54,54,Europe,Malta,"$479,805",2010
1257,X-Yachts,Xc 42,42,Europe,Germany,"$419,070",2010
1258,X-Yachts,X-50,50,Europe,Italy,"$425,086",2010
1259,Azuree,40,40,Europe,Turkey,"$127,543",2011
1260,Bavaria,40 Cruiser,40,Europe,Croatia,"$119,040",2011
1261,Bavaria,40 Cruiser,40,Europe,Croatia,"$99,630",2011
1262,Bavaria,40 Cruiser,40,Europe,Croatia,"$81,992",2011
1263,Bavaria,40 Cruiser,40,Europe,Denmark,"$160,867",2011
1264,Bavaria,40S Cruiser,40,Caribbean,Dominican Republic,"$99,000",2011
1265,Bavaria,40 Cruiser,40,Europe,France,"$144,549",2011
1266,Bavaria,40 Cruiser,40,Europe,Germany,"$123,882",2011
1267,Bavaria,40 Cruiser,40,Europe,Greece,"$157,889",2011
1268,Bavaria,40 Cruiser,40,Europe,Greece,"$102,060",2011
1269,Bavaria,40 Cruiser,40,Europe,Greece,"$91,102",2011
1270,Bavaria,40 Cruiser,40,Europe,Italy,"$121,453",2011
1271,Bavaria,40 Cruiser,40,Europe,Netherlands,"$144,549",2011
1272,Bavaria,45 Cruiser,44,Europe,Croatia,"$145,564",2011
1273,Bavaria,45 Cruiser,44,Europe,Greece,"$145,764",2011
1274,Bavaria,50 Cruiser,49,Europe,Croatia,"$230,671",2011
1275,Bavaria,50 Cruiser,49,Europe,Croatia,"$202,854",2011
1276,Bavaria,56 Cruiser,54,Europe,Croatia,"$279,380",2011
1277,Bavaria,56 Cruiser,54,Europe,Croatia,"$253,837",2011
1278,Beneteau,First 40,40,Caribbean,British Virgin Islands,"$140,000",2011
1279,Beneteau,Oceanis 40,40,Caribbean,British Virgin Islands,"$99,600",2011
1280,Beneteau,First 40,40,USA,California,"$155,000",2011
1281,Beneteau,Oceanis 40,40,Europe,Greece,"$121,470",2011
1282,Beneteau,Oceanis 40,40,Europe,Greece,"$120,285",2011
1283,Beneteau,Oceanis 40,40,Europe,Greece,"$108,108",2011
1284,Beneteau,Oceanis 40,40,Europe,Greece,"$106,893",2011
1285,Beneteau,Oceanis 40,40,Europe,Greece,"$95,961",2011
1286,Beneteau,First 40,40,Caribbean,Grenada,"$155,460",2011
1287,Beneteau,Oceanis 40,40,Caribbean,Grenada,"$110,000",2011
1288,Beneteau,Oceanis 40,40,Caribbean,Grenada,"$80,000",2011
1289,Beneteau,Oceanis 40,40,USA,Maryland,"$159,900",2011
1290,Beneteau,First 40 CR,40,Europe,Netherlands,"$169,450",2011
1291,Beneteau,Oceanis 40,40,USA,New York,"$170,048",2011
1292,Beneteau,Oceanis 40,40,USA,South Carolina,"$129,900",2011
1293,Beneteau,First 40,40,Europe,Spain,"$179,775",2011
1294,Beneteau,First 40,40,Europe,Sweden,"$201,732",2011
1295,Beneteau,First 40,40,Europe,United Kingdom,"$59,535",2011
1296,Beneteau,Oceanis 43,43,Europe,Croatia,"$115,396",2011
1297,Beneteau,Oceanis 43,43,Europe,Greece,"$115,396",2011
1298,Beneteau,Oceanis 43 Family,43,Europe,Greece,"$109,323",2011
1299,Beneteau,43,43,USA,South Carolina,"$130,000",2011
1300,Beneteau,Oceanis 43,43,Caribbean,U.S. Virgin Islands,"$129,000",2011
1301,Beneteau,First 45,46,Europe,Turkey,"$194,351",2011
1302,Beneteau,Oceanis 46,47,USA,Connecticut,"$219,000",2011
1303,Beneteau,Oceanis 46,47,Europe,Croatia,"$156,696",2011
1304,Beneteau,Oceanis 50 F G5,49,Caribbean,British Virgin Islands,"$179,000",2011
1305,Beneteau,Oceanis 50,49,Europe,Croatia,"$176,138",2011
1306,Beneteau,Oceanis 50.5 ,49,Europe,Croatia,"$169,450",2011
1307,Beneteau,Oceanis 50,49,Europe,France,"$205,292",2011
1308,Beneteau,Oceanis 50 Family,49,Europe,Greece,"$217,431",2011
1309,Beneteau,Oceanis 50,49,Europe,Greece,"$185,856",2011
1310,Beneteau,Oceanis 50 Family,49,Europe,Greece,"$170,000",2011
1311,Beneteau,Oceanis 50,49,USA,Hawaii,"$275,000",2011
1312,Beneteau,Oceanis 50,49,Europe,Sweden,"$309,582",2011
1313,Beneteau,Oceanis 50,49,Europe,Turkey,"$224,728",2011
1314,Beneteau,Oceanis 50.5,50,Europe,Croatia,"$182,204",2011
1315,Beneteau,Oceanis 50.5,50,Europe,Croatia,"$174,309",2011
1316,Beneteau,Oceanis 50.5,50,Europe,Croatia,"$170,057",2011
1317,Beneteau,Oceanis 54,54,Europe,Malta,"$267,197",2011
1318,Beneteau ,First 45,45,Caribbean,Martinique,"$194,422",2011
1319,Beneteau ,Oceanis 50,49,Caribbean,Antigua and Barbuda,"$185,000",2011
1320,Catalina,375,38,Europe,Netherlands,"$173,094",2011
1321,Catalina,42 MK II,42,USA,Texas,"$189,000",2011
1322,Catalina,445,44,Europe,Italy,"$204,069",2011
1323,Contest,45CS,45,Europe,Netherlands,"$504,099",2011
1324,Contest,45CS,45,Europe,Spain,"$504,099",2011
1325,Dehler,41,40,Europe,Netherlands,"$206,377",2011
1326,Dehler,41,40,Europe,Turkey,"$200,425",2011
1327,Dehler,45,45,Europe,Sweden,"$201,732",2011
1328,Delphia,40,39,Europe,France,"$194,401",2011
1329,Dufour,405 GL,40,Caribbean,Antigua and Barbuda,"$91,135",2011
1330,Dufour,405 GL,40,Europe,France,"$133,617",2011
1331,Dufour,405,40,Caribbean,Grenada,"$91,106",2011
1332,Dufour,40e Performance,40,Europe,Italy,"$163,984",2011
1333,Dufour,425 GL,42,Europe,Malta,"$163,962",2011
1334,Dufour,445 GL,44,Europe,France,"$236,926",2011
1335,Dufour,45 Performance,45,Europe,France,"$182,204",2011
1336,Dufour,455,45,Europe,France,"$170,101",2011
1337,Dufour,45e Performance,45,Caribbean,Guadeloupe,"$229,578",2011
1338,Dufour,455,45,Europe,Malta,"$170,101",2011
1339,Dufour,455 GL,45,Europe,Malta,"$166,413",2011
1340,Dufour,455 GL,45,Europe,Portugal,"$194,401",2011
1341,Dufour,45e Performance,45,Europe,Slovenia,"$157,889",2011
1342,Dufour,525 GL,50,Europe,Greece,"$302,459",2011
1343,Elan,444 Impression,45,Europe,Croatia,"$143,334",2011
1344,Elan,444 Impression,45,Europe,Greece,"$127,543",2011
1345,Grand Soleil,43,43,Europe,Germany,"$273,307",2011
1346,Grand Soleil,46,47,Europe,Italy,"$267,233",2011
1347,Grand Soleil,46,47,Europe,Turkey,"$334,042",2011
1348,Grand Soleil,54,53,Europe,Croatia,"$479,805",2011
1349,Grand Soleil,56 EXTREME,55,Europe,Italy,"$498,045",2011
1350,Grand Soleil,56,55,Europe,Italy,"$498,026",2011
1351,Hanse,400,40,Europe,United Kingdom,"$139,884",2011
1352,Hanse,445,44,Europe,Italy,"$181,036",2011
1353,Hanse,445,44,Europe,Spain,"$193,186",2011
1354,Hanse,470,47,Europe,Italy,"$230,851",2011
1355,Hanse,495,50,Europe,Croatia,"$182,204",2011
1356,Hanse,495,50,Europe,Croatia,"$180,965",2011
1357,Hanse,495,50,Europe,Spain,"$358,335",2011
1358,Hanse ,495,50,Europe,Croatia,"$180,990",2011
1359,Hunter,39,39,USA,California,"$155,000",2011
1360,Hunter,50 Center Cockpit,50,USA,Maryland,"$277,500",2011
1361,Hunter,50,50,USA,North Carolina,"$284,900",2011
1362,J Boats,J 122,43,Europe,United Kingdom,"$287,721",2011
1363,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$129,235",2011
1364,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$109,350",2011
1365,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$103,275",2011
1366,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$84,421",2011
1367,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$84,410",2011
1368,Jeanneau,Sun Odyssey 409,40,Europe,Italy,"$143,334",2011
1369,Jeanneau,Sun Odyssey 409,40,Europe,Netherlands,"$156,696",2011
1370,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$145,801",2011
1371,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$145,744",2011
1372,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$146,958",2011
1373,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$120,239",2011
1374,Jeanneau,Sun Odyssey 44i,45,Europe,Croatia,"$115,425",2011
1375,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$115,396",2011
1376,Jeanneau,Sun Odyssey 45 DS,45,USA,Maryland,"$245,000",2011
1377,Jeanneau,Sun Odyssey 45 DS,45,USA,Maryland,"$240,000",2011
1378,Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$210,142",2011
1379,Jeanneau,Sun Odyssey 44i,45,Europe,Turkey,"$156,736",2011
1380,Jeanneau,Sun Odyssey 45 DS,45,Europe,United Kingdom,"$213,192",2011
1381,Jeanneau,Sun Odyssey 44i,45,USA,Washington,"$169,000",2011
1382,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$153,052",2011
1383,Jeanneau,Sun Odyssey 50 DS,49,Europe,Italy,"$255,096",2011
1384,Jeanneau,Sun Odyssey 50 DS,49,USA,Ohio,"$279,900",2011
1385,Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,"$249,013",2011
1386,Jeanneau,53,53,Europe,Croatia,"$261,160",2011
1387,Jeanneau,53,53,Europe,Croatia,"$249,782",2011
1388,Jeanneau,53,53,Europe,Croatia,"$236,875",2011
1389,Jeanneau,53,53,Europe,Croatia,"$236,866",2011
1390,Jeanneau,53,53,Europe,Croatia,"$229,578",2011
1391,Jeanneau,53,53,Europe,Croatia,"$212,572",2011
1392,Jeanneau,53,53,Europe,Croatia,"$200,433",2011
1393,Jeanneau,53,53,Europe,Croatia,"$200,425",2011
1394,Jeanneau,53,53,Europe,Croatia,"$199,818",2011
1395,Jeanneau,53,53,Europe,Croatia,"$168,850",2011
1396,Jeanneau,53,53,Europe,Denmark,"$341,932",2011
1397,Jeanneau,53,53,Europe,France,"$267,233",2011
1398,Jeanneau,53,53,Europe,Greece,"$326,766",2011
1399,Jeanneau,53,53,Europe,Greece,"$176,138",2011
1400,Jeanneau,53,53,Europe,Spain,"$291,406",2011
1401,Jeanneau,53,53,Europe,Turkey,"$241,725",2011
1402,Moody,45 DS,45,Europe,Spain,"$386,305",2011
1403,Morris,M42,42,USA,Maine,"$497,000",2011
1404,Oyster,54,54,Europe,Spain,"$839,360",2011
1405,Rustler,44,44,Europe,United Kingdom,"$492,394",2011
1406,Sabre,456 MK II,46,USA,California,"$509,000",2011
1407,Sly,48C,48,Europe,Italy,"$303,674",2011
1408,Tartan,4000,40,USA,New York,"$359,000",2011
1409,Tartan,4300,43,USA,Illinois,"$475,000",2011
1410,Tofinou,12,39,Europe,Spain,"$182,251",2011
1411,Vismara,V50,50,Europe,Italy,"$479,805",2011
1412,Vismara,V50,50,Europe,Italy,"$467,658",2011
1413,X-Yachts,Xc 50,50,Europe,Italy,"$570,907",2011
1414,X-Yachts,Xc 50,50,Europe,Portugal,"$631,642",2011
1415,Bavaria,40S Cruiser,40,Europe,Croatia,"$168,893",2012
1416,Bavaria,40S Cruiser,40,Europe,Croatia,"$132,013",2012
1417,Bavaria,40S Cruiser,40,Europe,Croatia,"$116,975",2012
1418,Bavaria,40S Cruiser,40,Europe,Croatia,"$84,807",2012
1419,Bavaria,40 Cruiser,40,Europe,Germany,"$128,791",2012
1420,Bavaria,40 Cruiser,40,Europe,Greece,"$133,313",2012
1421,Bavaria,40S Cruiser,40,Europe,Greece,"$109,308",2012
1422,Bavaria,40 Cruiser,40,Europe,Greece,"$97,200",2012
1423,Bavaria,40 Cruiser,40,Caribbean,Grenada,"$92,500",2012
1424,Bavaria,40 Cruiser,40,Caribbean,Saint Vincent and the Grenadines,"$92,500",2012
1425,Bavaria,45 Cruiser,44,Europe,Croatia,"$136,081",2012
1426,Bavaria,45 Cruiser,44,Europe,Croatia,"$133,651",2012
1427,Bavaria,45 Cruiser,44,Europe,Greece,"$132,402",2012
1428,Bavaria,50 Cruiser,49,Europe,Croatia,"$144,549",2012
1429,Bavaria,56 Cruiser,54,Europe,Greece,"$264,804",2012
1430,Bavaria,56 Cruiser,54,Europe,Greece,"$242,939",2012
1431,Bavaria,56 Cruiser,54,Europe,Greece,"$241,725",2012
1432,Bavaria,56 Cruiser,54,Europe,Spain,"$358,350",2012
1433,Bavaria,56 Cruiser,54,Europe,Spain,"$358,287",2012
1434,Bavaria,56 Cruiser,54,Europe,Spain,"$321,895",2012
1435,Bavaria,56 Cruiser,54,Europe,Spain,"$303,674",2012
1436,Bavaria,56 Cruiser,54,Europe,Spain,"$279,380",2012
1437,Beneteau,Oceanis 41,40,Europe,France,"$145,801",2012
1438,Beneteau,Oceanis 41,40,Caribbean,Martinique,"$139,000",2012
1439,Beneteau,Oceanis 41,40,USA,New York,"$199,500",2012
1440,Beneteau,Oceanis 41,40,Europe,Spain,"$163,863",2012
1441,Beneteau,First 40,40,Europe,United Kingdom,"$106,562",2012
1442,Beneteau,Sense 43,43,USA,California,"$219,000",2012
1443,Beneteau,Sense 43,43,Europe,Italy,"$180,990",2012
1444,Beneteau,Oceanis 45,45,Europe,France,"$194,325",2012
1445,Beneteau,Oceanis 45,45,Europe,Greece,"$182,204",2012
1446,Beneteau,Oceanis 45,45,Europe,Greece,"$170,101",2012
1447,Beneteau,Oceanis 45,45,Caribbean,Grenada,"$165,000",2012
1448,Beneteau,Oceanis 45,45,USA,Louisiana,"$229,000",2012
1449,Beneteau,Oceanis 45,45,Europe,Netherlands,"$241,725",2012
1450,Beneteau,Oceanis 45,45,Europe,Spain,"$217,431",2012
1451,Beneteau,Oceanis 45,45,Europe,Turkey,"$229,546",2012
1452,Beneteau,Sense 46,46,Europe,France,"$321,895",2012
1453,Beneteau,Oceanis 48,48,Europe,Greece,"$208,928",2012
1454,Beneteau,Oceanis 48,48,Europe,Greece,"$206,498",2012
1455,Beneteau,Oceanis 48,48,Europe,Greece,"$200,425",2012
1456,Beneteau,Sense 50,49,USA,California,"$399,650",2012
1457,Beneteau,Sense 50,49,USA,California,"$375,000",2012
1458,Beneteau,Oceanis 50 Family,49,Europe,Croatia,"$167,635",2012
1459,Beneteau,Sense 50,49,Europe,France,"$423,929",2012
1460,Beneteau,Sense 50,49,Europe,France,"$326,753",2012
1461,Beneteau,Sense 50,49,Europe,France,"$326,709",2012
1462,Beneteau,Oceanis 50,49,Europe,Italy,"$206,507",2012
1463,Beneteau,Oceanis 50,49,Europe,Italy,"$206,498",2012
1464,Beneteau,Oceanis 54,54,Caribbean,British Virgin Islands,"$215,000",2012
1465,Beneteau,Oceanis 54,54,Europe,Greece,"$241,725",2012
1466,Beneteau,Oceanis 54,54,Europe,Greece,"$224,719",2012
1467,Beneteau,Sense 55,56,Europe,France,"$352,262",2012
1468,Beneteau ,Oceanis 45,45,Caribbean,Saint Vincent and the Grenadines,"$165,000",2012
1469,Catalina,385,38,USA,California,"$199,000",2012
1470,Catalina,445,44,Europe,Italy,"$218,645",2012
1471,Dehler,41,40,Europe,France,"$193,137",2012
1472,Dehler,41,40,Europe,United Kingdom,"$199,823",2012
1473,Dufour,405 GL,40,Europe,Greece,"$103,249",2012
1474,Dufour,405 GL,40,Europe,Malta,"$164,026",2012
1475,Dufour,525 GL,50,Europe,Estonia,"$510,172",2012
1476,Dufour,525 GL,50,Europe,Spain,"$394,776",2012
1477,Elan,IMPRESSION 394,39,Europe,Croatia,"$144,549",2012
1478,Elan,444 Impression,45,Europe,Croatia,"$115,396",2012
1479,Grand Soleil,39,40,Europe,France,"$259,945",2012
1480,Grand Soleil,39,40,Caribbean,Trinidad and Tobago,"$267,331",2012
1481,Grand Soleil,50,49,Europe,France,"$448,223",2012
1482,Grand Soleil,50,49,Europe,France,"$445,794",2012
1483,Grand Soleil,50,49,Europe,Jersey,"$393,034",2012
1484,Hallberg-Rassy,48,49,Europe,Sweden,"$708,144",2012
1485,Hallberg-Rassy,54,55,Europe,Greece,"$1,080,933",2012
1486,Hanse,400,40,Europe,Greece,"$151,837",2012
1487,Hanse,445,44,Europe,Croatia,"$145,764",2012
1488,Hanse,445,44,Europe,France,"$212,572",2012
1489,Hanse,445,44,Europe,Germany,"$241,360",2012
1490,Hanse,445,44,Caribbean,Grenada,"$145,000",2012
1491,Hanse,445,44,Caribbean,Sint Maarten (Dutch part),"$169,000",2012
1492,Hanse,445,44,Europe,Spain,"$203,845",2012
1493,Hanse,445,44,Europe,Turkey,"$157,708",2012
1494,Hanse,470,47,Europe,Germany,"$216,271",2012
1495,Hanse,545,53,Europe,Netherlands,"$361,980",2012
1496,Hanse ,495,50,Europe,Croatia,"$205,284",2012
1497,Hunter,45 DS,45,USA,Florida,"$189,900",2012
1498,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$92,912",2012
1499,Jeanneau,Sun Odyssey 409,40,USA,New Jersey,"$189,000",2012
1500,Jeanneau,Sun Odyssey 409,40,Europe,United Kingdom,"$179,937",2012
1501,Jeanneau,Sun Odyssey 409,40,Europe,United Kingdom,"$179,900",2012
1502,Jeanneau,409,41,USA,California,"$219,000",2012
1503,Jeanneau,Sun Odyssey 42 DS,42,Europe,Greece,"$151,876",2012
1504,Jeanneau,Sun Odyssey 42 DS,42,USA,Maryland,"$195,000",2012
1505,Jeanneau,Sun Odyssey 439,43,USA,California,"$197,777",2012
1506,Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$139,671",2012
1507,Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$133,009",2012
1508,Jeanneau,Sun Odyssey 439,43,Europe,Germany,"$168,820",2012
1509,Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$176,131",2012
1510,Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$170,034",2012
1511,Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$121,453",2012
1512,Jeanneau,Sun Odyssey 439,43,Europe,Italy,"$145,764",2012
1513,Jeanneau,Sun Odyssey 439,43,USA,Rhode Island,"$129,500",2012
1514,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$236,866",2012
1515,Jeanneau,Sun Odyssey 44 DS,44,USA,Louisiana,"$235,000",2012
1516,Jeanneau,Sun Odyssey 44 DS,44,USA,Ohio,"$249,000",2012
1517,Jeanneau,Sun Odyssey 44 DS,44,Europe,United Kingdom,"$251,808",2012
1518,Jeanneau,Sun Odyssey 45 DS,45,USA,Florida,"$199,000",2012
1519,Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$241,725",2012
1520,Jeanneau,Sun Odyssey 50 DS,49,Europe,Turkey,"$273,307",2012
1521,Jeanneau,Sun Odyssey 509,50,Europe,Italy,"$242,939",2012
1522,Jeanneau,Sun Odyssey 509,50,USA,New York,"$349,000",2012
1523,Jeanneau,509,50,Europe,Spain,"$352,351",2012
1524,Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$352,276",2012
1525,Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$236,866",2012
1526,Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$180,990",2012
1527,Jeanneau,53,53,Europe,Croatia,"$413,013",2012
1528,Jeanneau,53,53,Europe,Croatia,"$249,023",2012
1529,Jeanneau,53,53,Europe,Croatia,"$230,761",2012
1530,Jeanneau,53,53,Europe,Croatia,"$191,930",2012
1531,Jeanneau,53,53,Europe,Croatia,"$191,922",2012
1532,Jeanneau,53,53,Europe,Slovenia,"$388,718",2012
1533,Jeanneau,53,53,Europe,Slovenia,"$388,703",2012
1534,Passport,Vista 545 Center Cockpit,54,USA,Maryland,"$935,000",2012
1535,Sly,47,47,Europe,Italy,"$227,148",2012
1536,Solaris,44,44,Europe,Italy,"$467,658",2012
1537,Southerly,38,39,Europe,France,"$346,474",2012
1538,Southerly,420,42,Europe,United Kingdom,"$479,634",2012
1539,Tofinou,16,52,Europe,Spain,"$485,898",2012
1540,X-Yachts,Xp 38,38,Europe,France,"$279,391",2012
1541,X-Yachts,Xp 44,44,USA,Connecticut,"$475,000",2012
1542,X-Yachts,Xp 44,44,Europe,Denmark,"$498,026",2012
1543,X-Yachts,XP50,50,Europe,France,"$716,700",2012
1544,X-Yachts,XP50,50,Europe,France,"$716,671",2012
1545,X-Yachts,XP50,50,Europe,Italy,"$607,373",2012
1546,X-Yachts,Xc 50,50,Europe,Italy,"$546,635",2012
1547,Bavaria,40S Cruiser,40,Europe,Croatia,"$109,229",2013
1548,Bavaria,40S Cruiser,40,Europe,Croatia,"$109,201",2013
1549,Bavaria,40S Cruiser,40,Europe,Croatia,"$106,879",2013
1550,Bavaria,40S Cruiser,40,Europe,Croatia,"$103,235",2013
1551,Bavaria,40 Cruiser,40,Europe,Germany,"$132,436",2013
1552,Bavaria,40 Cruiser,40,Europe,Greece,"$133,651",2013
1553,Bavaria,41 Cruiser,40,Caribbean,Martinique,"$120,299",2013
1554,Bavaria,45 Cruiser,44,Europe,Croatia,"$193,793",2013
1555,Bavaria,45 Cruiser,44,Europe,Croatia,"$193,744",2013
1556,Bavaria,45 Cruiser,44,Europe,Croatia,"$175,416",2013
1557,Bavaria,45 Cruiser,44,Europe,Croatia,"$160,381",2013
1558,Bavaria,45 Cruiser,44,Europe,Croatia,"$155,521",2013
1559,Bavaria,45 Cruiser,44,Europe,Croatia,"$145,764",2013
1560,Bavaria,45 Cruiser,44,Europe,Croatia,"$139,731",2013
1561,Bavaria,45 Cruiser,44,Europe,Croatia,"$127,576",2013
1562,Bavaria,45 Cruiser,44,Europe,Germany,"$179,821",2013
1563,Bavaria,Vision 46,46,USA,California,"$234,900",2013
1564,Bavaria,Vision 46,46,Europe,Spain,"$218,093",2013
1565,Bavaria,Vision 46,46,Europe,Spain,"$217,486",2013
1566,Bavaria,50 Cruiser,49,Europe,Greece,"$179,775",2013
1567,Bavaria,56 Cruiser,54,Europe,Croatia,"$302,459",2013
1568,Bavaria,56 Cruiser,54,Europe,Turkey,"$394,776",2013
1569,Bavaria ,45 Cruiser,45,Caribbean,Antigua and Barbuda,"$149,950",2013
1570,Beneteau,Oceanis 41 Owners Version,40,USA,California,"$220,000",2013
1571,Beneteau,Oceanis 41,40,USA,California,"$219,500",2013
1572,Beneteau,Oceanis 41,40,Europe,Croatia,"$132,384",2013
1573,Beneteau,Oceanis 41,40,USA,Florida,"$210,000",2013
1574,Beneteau,Oceanis 41,40,USA,Maryland,"$229,000",2013
1575,Beneteau,Oceanis 41,40,USA,New York,"$219,000",2013
1576,Beneteau,Oceanis 45,45,Europe,Croatia,"$170,101",2013
1577,Beneteau,Oceanis 45,45,Europe,France,"$291,527",2013
1578,Beneteau,Oceanis 45,45,USA,Massachusetts,"$249,000",2013
1579,Beneteau,Oceanis 45,45,Caribbean,Mexico,"$330,000",2013
1580,Beneteau,Oceanis 48,48,Europe,Croatia,"$170,064",2013
1581,Beneteau,Oceanis 48,48,USA,Washington,"$359,500",2013
1582,Beneteau,Sense 50,49,Europe,Greece,"$346,988",2013
1583,Beneteau,Sense 50,49,Europe,Greece,"$321,895",2013
1584,Beneteau,Oceanis 50 Family,49,Europe,Turkey,"$224,719",2013
1585,Beneteau,Oceanis 54,54,Europe,Turkey,"$309,098",2013
1586,Beneteau,Oceanis 54,54,USA,,"$479,805",2013
1587,Beneteau,OCEANIS 55,55,Europe,Croatia,"$460,370",2013
1588,Beneteau,Oceanis 55,55,Europe,Greece,"$352,262",2013
1589,Catalina,387,38,USA,Texas,"$219,999",2013
1590,Catalina,385,39,USA,North Carolina,"$215,000",2013
1591,Dehler,41,40,Europe,United Kingdom,"$219,832",2013
1592,Delphia,46 cc,46,Europe,,"$314,606",2013
1593,Dufour,380,38,Caribbean,U.S. Virgin Islands,"$99,950",2013
1594,Dufour,410,40,Europe,France,"$160,318",2013
1595,Dufour,410 GL,40,Europe,Italy,"$143,315",2013
1596,Dufour,410 GL,40,USA,Maryland,"$220,000",2013
1597,Dufour,40e Performance,40,Caribbean,Saint Kitts and Nevis,"$179,000",2013
1598,Dufour,445 GL,44,Europe,Croatia,"$151,876",2013
1599,Dufour,445 GL,44,Europe,Croatia,"$151,837",2013
1600,Dufour,445 GL,44,Europe,Croatia,"$139,726",2013
1601,Dufour,445 GL,44,Europe,Spain,"$240,477",2013
